"species","DD_mean","DD_sd","DD_se","DD_n","ID_C_mean","ID_C_sd","ID_C_se","ID_C_n","ID_T_mean","ID_T_sd","ID_T_se","ID_T_n","iter"
"ISME",0.0204060323946022,0.0197185379017525,0.00985926895087626,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0213889006993954,0.0161425567824419,0.00807127839122095,4,"O"
"ISME",0.0143370610413872,0.00560995237891734,0.00280497618945867,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0274578720526104,0.0224455981528312,0.0112227990764156,4,"P"
"ISME",0.0228740290952847,0.0149769787133472,0.00748848935667361,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0189209039987129,0.0203793737177431,0.0101896868588715,4,"Q"
"ISME",0.014012612188093,0.0059701775614945,0.00298508878074725,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0277823209059046,0.0220907361646362,0.0110453680823181,4,"R"
"ISME",0.0241995390566305,0.0175083575289128,0.00875417876445642,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0175953940373671,0.0177321128335865,0.00886605641679325,4,"S"
"ISME",0.0229210819079224,0.0149224685392724,0.00746123426963619,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0188738511860753,0.0204070276672222,0.0102035138336111,4,"T"
"ISME",0.0140596650007307,0.00592664111841261,0.0029633205592063,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.027735268093267,0.0221413732248944,0.0110706866124472,4,"U"
"ISME",0.0242465918692681,0.0174569883435678,0.00872849417178391,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0175483412247295,0.0177592064397057,0.00887960321985287,4,"V"
"ISME",0.0225966330546281,0.0153061553086472,0.00765307765432359,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0191983000393695,0.0202007275778068,0.0101003637889034,4,"W"
"ISME",0.0327835599231656,0.0164921750969719,0.00824608754848595,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.00901137317083201,0.00114476275818431,0.000572381379092153,4,"X"
"ISME",0.0239221430159739,0.0178182937516368,0.00890914687581842,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0178727900780237,0.0175544540500517,0.00877722702502587,4,"Y"
"ISME",0.0199773850258572,0.0163645584491954,0.00818227922459772,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0218175480681404,0.0194933490352051,0.00974667451760256,4,"Z"
"ISME",0.021302894987203,0.0189807853736346,0.00949039268681731,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0204920381067946,0.017009948771428,0.00850497438571399,4,"B1"
"ISME",0.019652936172563,0.016638816626284,0.00831940831314198,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0221419969214346,0.0192111008411657,0.00960555042058285,4,"C1"
"ISME",0.0298398630411005,0.0198627692123185,0.00993138460615924,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0119550700528971,0.00650180094982698,0.00325090047491349,4,"D1"
"ISME",0.0209784461339088,0.0192475579243512,0.00962377896217561,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0208164869600888,0.0167200754571566,0.00836003772857832,4,"E1"
"ISME",0.0196999889852007,0.0166019444222669,0.00830097221113344,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.022094944108797,0.0192509341218599,0.00962546706092997,4,"F1"
"ISME",0.0298869158537381,0.019799640009235,0.00989982000461749,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0119080172402595,0.00652129499888339,0.0032606474994417,4,"G1"
"ISME",0.0210254989465465,0.019211364050215,0.00960568202510752,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0207694341474512,0.0167608673722296,0.0083804336861148,4,"H1"
"ISME",0.0295624670004439,0.0202398341334946,0.0101199170667473,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0122324660935537,0.00633851111489692,0.00316925555744846,4,"I1"
"ISME",0.0207694341474512,0.0167608673722296,0.0083804336861148,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0210254989465465,0.019211364050215,0.00960568202510752,4,"K1"
"ISME",0.0119080172402595,0.00652129499888339,0.0032606474994417,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0298869158537381,0.019799640009235,0.00989982000461749,4,"L1"
"ISME",0.022094944108797,0.0192509341218599,0.00962546706092997,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0196999889852007,0.0166019444222669,0.00830097221113344,4,"M1"
"ISME",0.0208164869600888,0.0167200754571566,0.00836003772857832,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0209784461339088,0.0192475579243512,0.00962377896217561,4,"N1"
"ISME",0.0221419969214346,0.0192111008411657,0.00960555042058285,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.019652936172563,0.016638816626284,0.00831940831314198,4,"P1"
"ISME",0.0204920381067946,0.017009948771428,0.00850497438571399,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.021302894987203,0.0189807853736346,0.00949039268681731,4,"Q1"
"ISME",0.0306789649753321,0.0196016177689654,0.00980080888448268,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0111159681186655,0.0032684726336635,0.00163423631683175,4,"R1"
"ISME",0.0218175480681404,0.0194933490352051,0.00974667451760256,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0199773850258572,0.0163645584491954,0.00818227922459772,4,"S1"
"ISME",0.0178727900780237,0.0175544540500517,0.00877722702502587,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0239221430159739,0.0178182937516368,0.00890914687581842,4,"T1"
"ISME",0.0191983000393695,0.0202007275778068,0.0101003637889034,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0225966330546281,0.0153061553086472,0.00765307765432359,4,"V1"
"ISME",0.0175483412247295,0.0177592064397057,0.00887960321985287,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0242465918692681,0.0174569883435678,0.00872849417178391,4,"W1"
"ISME",0.027735268093267,0.0221413732248944,0.0110706866124472,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0140596650007307,0.00592664111841261,0.0029633205592063,4,"X1"
"ISME",0.0188738511860753,0.0204070276672222,0.0102035138336111,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0229210819079224,0.0149224685392724,0.00746123426963619,4,"Y1"
"ISME",0.0175953940373671,0.0177321128335865,0.00886605641679325,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0241995390566305,0.0175083575289128,0.00875417876445642,4,"Z1"
"ISME",0.0277823209059046,0.0220907361646362,0.0110453680823181,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.014012612188093,0.0059701775614945,0.00298508878074725,4,"A2"
"ISME",0.0189209039987129,0.0203793737177431,0.0101896868588715,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0228740290952847,0.0149769787133472,0.00748848935667361,4,"B2"
"ISME",0.0274578720526104,0.0224455981528312,0.0112227990764156,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0143370610413872,0.00560995237891734,0.00280497618945867,4,"C2"
"ISME",0.0213889006993954,0.0161425567824419,0.00807127839122095,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0204060323946022,0.0197185379017525,0.00985926895087626,4,"D2"
"ISME",0.0125274837922037,0.00606803289424067,0.00303401644712033,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0292674493017939,0.0206496547948504,0.0103248273974252,4,"E2"
"ISME",0.0227144106607412,0.0186564815745508,0.00932824078727541,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0190805224332564,0.0171224753667648,0.0085612376833824,4,"F2"
"ISME",0.0210644518461012,0.0164576676356289,0.00822883381781446,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0207304812478965,0.0194709454045881,0.00973547270229407,4,"G2"
"ISME",0.0312513787146387,0.0187133692197996,0.0093566846098998,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.010543554379359,0.00373907963316893,0.00186953981658446,4,"H2"
"ISME",0.022389961807447,0.0189600584502613,0.00948002922513064,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0194049712865507,0.0168707725909744,0.00843538629548718,4,"I2"
"ISME",0.0211115046587388,0.0164149948257186,0.00820749741285932,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0206834284352588,0.0195057087856303,0.00975285439281513,4,"J2"
"ISME",0.0312984315272763,0.018641599247828,0.00932079962391401,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0104965015667213,0.00374933068974676,0.00187466534487338,4,"K2"
"ISME",0.0224370146200846,0.0189186344724605,0.00945931723623026,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.019357918473913,0.0169059637654716,0.0084529818827358,4,"L2"
"ISME",0.0309739826739821,0.0191404180418609,0.00957020902093045,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0108209504200155,0.00359557427357354,0.00179778713678677,4,"M2"
"ISME",0.0181678077766737,0.0173310656330337,0.00866553281651687,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0236271253173239,0.0181607166307931,0.00908035831539656,4,"N2"
"ISME",0.0283547346452112,0.0214100195312089,0.0107050097656045,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0134401984487864,0.00658501077426607,0.00329250538713304,4,"O2"
"ISME",0.0194933177380195,0.0199808302277879,0.00999041511389397,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0223016153559781,0.015670214727136,0.00783510736356801,4,"P2"
"ISME",0.028030285791917,0.0217873458476803,0.0108936729238402,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0137646473020807,0.00629969547613394,0.00314984773806697,4,"Q2"
