Appendix S4. List of the species of PhytoPhylo (a megaphylogeny of plants in the world),,
Kelleria dieffenbachii,(Hook.) Endl.,tro-32000460
Kelleronia revoilii,,
Kelloggia chinensis,Franch.,kew-105809
Kelloggia galioides,Torr.,kew-105810
Kelseya uniflora,Rydb.,rjp-5758
Kennedia beckxiana,F.Muell.,ild-34731
Kennedia coccinea,Vent.,ild-31163
Kennedia nigricans,Lindl.,ild-31165
Kennedia prostrata,R.Br.,ild-32288
Kennedia retrorsa,Hemsl.,ild-32512
Kennedia rubicunda,Vent.,ild-31170
Kentiopsis oliviformis,(Brongn. & Gris) Brongn.,kew-105868
Kerianthera preclara,J.H.Kirkbr.,kew-105911
Kermadecia elliptica,Brongn. & Gris,kew-2334767
Kermadecia pronyensis,(Guillaumin) Guillaumin,tro-50204267
Kermadecia sinuata,Brongn. & Gris,kew-2334755
Kerria japonica,(L.) DC.,rjp-453
Kerriodoxa elegans,J.Dransf.,kew-105915
Keteleeria davidiana,(C.E.Bertrand) Beissn.,kew-2334782
Keteleeria evelyniana,Mast.,kew-2334828
Khaosokia caricoides,"""D.A.Simpson, Chayam. & J.Parn.""",kew-334785
Khaya anthotheca,(Welw.) C.DC.,kew-2335002
Khaya ivorensis,A.Chev.,kew-2334996
Khaya senegalensis,(Desv.) A.Juss.,kew-2334985
Kibara coriacea,(Blume) Hook. f. & A. Thomps.,tro-50324248
Kibara macrophylla,(A. Cunn.) Benth.,tro-50324241
Kibaropsis caledonica,(Guillaumin) J. Jeremie,tro-21200353
Kibatalia gitingensis,(Elmer) Woodson,kew-105930
Kibatalia macrophylla,(Pierre ex Hua) Woodson,kew-105936
Kickxia elatine,(L.) Dumort.,kew-2335431
Kickxia spuria,(L.) Dumort.,kew-2335156
Kielmeyera lathrophyton,Saddi,tro-50302671
Kigelia africana,(Lam.) Benth.,kew-317427
Kiggelaria africana,L.,tro-13200619
Kingdonia uniflora,Balf. f. & W.W. Sm.,tro-27104903
Kingia australis,R.Br.,kew-250932
Kingianthus paradoxus,H.Rob.,gcc-112784
Kingiodendron alternifolium,(Elmer) Merr. & Rolfe,ild-52408
Kingiodendron pinnatum,(DC.) Harms,ild-32646
Kingiodendron platycarpum,B.L.Burtt,ild-39464
Kirengeshoma palmata,Yatabe,kew-2336429
Kirkia wilmsii,Engl.,tro-29400130
Kjellbergiodendron celebicum,(Koord.) Merr.,kew-106054
Klaineanthus gaboniae,Pierre ex Prain,tro-12804188
Klainedoxa gabonensis,Pierre,kew-2336483
Klaprothia fasciculata,(C.Presl) Poston,kew-2334910
Klaprothia mentzelioides,Kunth,kew-2334911
Klarobelia candida,Chatrou,tro-50137988
Klarobelia cauliflora,Chatrou,tro-50143328
Klarobelia inundata,Chatrou,tro-50141319
Klarobelia megalocarpa,Chatrou,tro-50129525
Klarobelia stipitata,Chatrou,tro-50152287
Klasea serratuloides,(DC.) Greuter & Wagenitz,gcc-38056
Klattia flava,(G.J.Lewis) Goldblatt,kew-323080
Kleinhovia hospita,L.,kew-2335680
Kleinia articulata,(L.f.) Haw.,gcc-43688
Kleinia pendula,(Forssk.) DC.,gcc-118999
Klotzschia brasiliensis,Cham.,tro-1700734
Knautia arvensis,(L.) Coult.,kew-2334543
Knautia dipsacifolia,Kreutzer,kew-2334493
Knautia drymeia,Heuff.,kew-2335542
Knautia drymeia ssp. intermedia,(Pernh. & Wettst.) Ehrend.,kew-2335569
Knautia macedonica,Griseb.,kew-2334522
Knema latericia,Elmer,kew-2334678
Knema laurina,Warb.,kew-2334685
Knightia excelsa,R.Br.,kew-2334761
Kniphofia brachystachya,(Zahlbr.) Codd,kew-279677
Kniphofia galpinii,Baker,kew-279651
Kniphofia gracilis,Harv. ex Baker,kew-279643
Kniphofia grantii,Baker,kew-279641
Kniphofia latifolia,Codd,kew-279764
Kniphofia multiflora,J.M.Wood & M.S.Evans,kew-279751
Kniphofia porphyrantha,Baker,kew-279693
Kniphofia praecox,Baker,kew-279692
Kniphofia ritualis,Codd,kew-279726
Kniphofia rooperi,(T.Moore) Lem.,kew-279718
Kniphofia splendida,E.A.Bruce,kew-279688
Kniphofia thomsonii,Baker,kew-279743
Kniphofia triangularis,Kunth,kew-279744
Kniphofia uvaria,(L.) Oken,kew-279646
Knorringia sibirica,(Laxm.) S.P. Hong,tro-50307993
Knoxia platycarpa,Arn.,kew-106102
Kobresia capillifolia,(Decne.) C.B.Clarke,kew-250954
Kobresia fragilis,C.B.Clarke,kew-250990
Kobresia gammiei,C.B.Clarke,kew-250991
Kobresia humilis,(C.A.Mey. ex Trautv.) Serg.,kew-251007
Kobresia littledalei,C.B.Clarke,kew-251026
Kobresia macrantha,Boeckeler,kew-251030
Kobresia myosuroides,(Vill.) Fiori,kew-251042
Kobresia nepalensis,(Nees) Kük.,kew-251045
Kobresia pygmaea,(C.B.Clarke) C.B.Clarke,kew-251066
Kobresia royleana,(Nees) Boeckeler,kew-251070
Kobresia simpliciuscula,(Wahlenb.) Mack.,kew-251090
Kobresia uncinioides,(Boott) C.B.Clarke,kew-251108
Koeberlinia spinosa,Zucc.,tro-17100001
Koehneria madagascariensis,"""(Baker) S.A. Graham, Tobe & Baas""",tro-19200485
Koeleria macrantha,(Ledeb.) Schult.,kew-421574
Koeleria pyramidata,(Lam.) P.Beauv.,kew-421711
Koeleria vallesiana,(Honck.) Bertol. ex Schult.,kew-421810
Koellensteinia altissima,Pabst,kew-106150
Koellensteinia boliviensis,(Rolfe ex Rusby) Schltr.,kew-106151
Koellensteinia graminea,(Lindl.) Rchb.f.,kew-106158
Koelpinia linearis,Pall.,gcc-401
Koelpinia turanica,Vassilcz.,gcc-3916
Koelreuteria bipinnata,Franch.,tro-28601235
Koelreuteria elegans,(Seem.) A.C.Sm.,kew-2335301
Koelreuteria paniculata,Laxm.,kew-2335308
Koenigia islandica,L.,kew-2334744
Kohautia amatymbica,Eckl. & Zeyh.,kew-106202
Kohautia azurea,(Dinter & K.Krause) Bremek.,kew-106210
Kohautia caespitosa,Schnizl.,kew-106213
Kohautia coccinea,Royle,kew-106225
Kohautia grandiflora,DC.,kew-106239
Kohautia tenuis,(Bowdich) Mabb.,kew-106289
Kohleria affinis,(Fritsch) Roalson & Boggan,tro-50294370
Kohleria hirsuta,(Kunth) Regel,kew-2336308
Kohleria spicata,(Kunth) Oerst.,kew-2336527
Kohleria tigridia,(Ohlend.) Roalson & Boggan,kew-2336648
Koilodepas bantamense,Hassk.,kew-106295
Kokia drynarioides,Lewton,tro-3900207
Kokia kauaiensis,Deg. & Duvel,tro-3900208
Kolkwitzia amabilis,Graebn.,tro-6000434
Kolobopetalum leonense,Hutch. & Dalziel,tro-20600660
Koompassia excelsa,(Becc.) Taub.,ild-39787
Kopsia fruticosa,(Roxb.) A.DC.,kew-106327
Kopsiopsis strobilacea,Beck,kew-2335052
Korthalsella latissima,Danser,tro-19100393
Korthalsella lindsayi,(Oliv. ex Hook. f.) Engl.,tro-100374871
Korthalsella rubra,Engl.,kew-2335234
Korthalsella salicornioides,(A. Cunn.) Tiegh.,tro-50139367
Korthalsella taenioides,(Juss.) Endl.,kew-2336769
Korthalsia cheb,Becc.,kew-106374
Kosteletzkya diplocrater,(Hochr.) Hochr.,tro-19601737
Kosteletzkya reflexiflora,Hochr.,kew-2333609
Kosteletzkya velutina,Garcke,tro-19601763
Kosteletzkya virginica,(L.) C. Presl ex A. Gray,tro-19601015
Kostermansia malayana,Soegeng,kew-2333376
Kotschya aeschynomenoides,(Baker) Dewit & P.A.Duvign.,ild-2134
Krameria cistoidea,Hook. & Arn.,tro-17200009
Krameria erecta,Willd. ex Schult.,tro-17200017
Krameria grayi,Rose & Painter,tro-17200023
Krameria ixine,L.,kew-2336113
Krameria lanceolata,Torr.,tro-17200078
Krameria paucifolia,(Rose) Rose,tro-17200041
Krascheninnikovia ceratoides,(L.) Gueldenst.,kew-2333824
Krascheninnikovia ceratoides ssp. lanata,(Pursh) Heklau,kew-2607666
Kraussia floribunda,Harv.,kew-106434
Kraussia socotrana,Bridson,kew-106440
Krigia biflora,(Walter) S.F.Blake,gcc-21406
Krigia dandelion,(L.) Nutt.,gcc-138526
Krigia virginica,(L.) Willd.,gcc-15758
Krugiodendron ferreum,(Vahl) Urb.,kew-2333395
Kulinia eludens,B.G.Briggs & L.A.S.Johnson,kew-251172
Kummerowia stipulacea,(Maxim.) Makino,ild-38698
Kummerowia striata,(Thunb.) Schindl.,ild-31837
Kunhardtia radiata,Maguire & Steyerm.,kew-251174
Kunzea ambigua,(Sm.) Druce,kew-106525
Kunzea baxteri,(Klotzsch) Schauer,kew-106526
Kunzea bracteolata,Maiden & Betche,kew-106528
Kunzea cambagei,Maiden & Betche,kew-106530
Kunzea capitata,(Sm.) Heynh.,kew-106531
Kunzea ericifolia,(Sm.) Heynh.,kew-106538
Kunzea ericoides,(A.Rich.) Joy Thomps.,kew-106542
Kunzea flavescens,C.T.White & W.D.Francis,kew-106546
Kunzea glabrescens,Toelken,kew-106547
Kunzea montana,(Diels) Domin,kew-106559
Kunzea muelleri,Benth.,kew-106560
Kunzea obovata,Byrnes,kew-106562
Kunzea parvifolia,Schauer,kew-106567
Kunzea pauciflora,Schauer,kew-106569
Kunzea pomifera,F.Muell.,kew-106575
Kunzea pulchella,(Lindl.) A.S.George,kew-106580
Kunzea recurva,Schauer,kew-106581
Kunzea rupestris,Blakely,kew-106587
Kunzea salina,(Trudgen & Keighery) Toelken & de Lange,kew-463122
Kunzea sinclairii,(Kirk) W.Harris,kew-106593
Kupea martinetugei,Cheek & S.A.Williams,kew-279776
Kurzia trichoclados,(K. Müller) Grolle,tro-35192149
Kutchubaea semisericea,Ducke,kew-106620
Kydia calycina,Roxb.,tro-19600170
Kyllinga brevifolia,Rottb.,kew-251217
Kyllinga bulbosa,P.Beauv.,kew-251231
Kyllinga odorata,Vahl,kew-251393
Kyphocarpa angustifolia,(Moq.) Lopr.,kew-2867934
Kyphocarpa trichinoides,Lopr.,tro-1100976
Labichea punctata,Lindl.,ild-34365
Lablab purpureus,(L.) Sweet,ild-2773
Laburnum anagyroides,Medik.,ild-8863
Lacaena spectabilis,(Klotzsch) Rchb.f.,kew-106699
Laccopetalum giganteum,(Wedd.) Ulbr.,tro-27101059
Laccospadix australasica,H. Wendl. & Drude,tro-50103472
Laccosperma acutiflorum,(Becc.) J.Dransf.,kew-106705
Lachanodes arborea,(Roxb.) B.Nord.,gcc-93941
Lachemilla orbiculata,(Ruiz & Pav.) Rydb.,rjp-17713
Lachenalia algoensis,Schönland,kew-280328
Lachenalia aloides,(L.f.) Engl.,kew-280351
Lachenalia arbuthnotiae,W.F.Barker,kew-280972
Lachenalia bachmannii,Baker,kew-280359
Lachenalia bulbifera,(Cirillo) Engl.,kew-280349
Lachenalia contaminata,Aiton,kew-280440
Lachenalia ensifolia,(Thunb.) J.C.Manning & Goldblatt,kew-292120
Lachenalia juncifolia,Baker,kew-280455
Lachenalia liliiflora,Jacq.,kew-280448
Lachenalia longibracteata,E.Phillips,kew-280446
Lachenalia muirii,W.F.Barker,kew-280393
Lachenalia mutabilis,Sweet,kew-280391
Lachenalia namibiensis,W.F.Barker,kew-281005
Lachenalia orchioides,(L.) Aiton,kew-280419
Lachenalia pallida,Aiton,kew-280416
Lachenalia paucifolia,(W.F.Barker) J.C.Manning & Goldblatt,kew-292132
Lachenalia peersii,Marloth ex W.F.Barker,kew-280411
Lachenalia purpureocaerulea,Jacq.,kew-280783
Lachenalia pusilla,Jacq.,kew-280782
Lachenalia pustulata,Jacq.,kew-280779
Lachenalia reflexa,Thunb.,kew-280771
Lachenalia splendida,Diels,kew-280793
Lachenalia unicolor,Jacq.,kew-280747
Lachenalia unifolia,Jacq.,kew-280746
Lachenalia viridiflora,W.F.Barker,kew-280740
Lachnaea alpina,Eckl. & Zeyh. ex Meisn.,tro-32000372
Lachnaea aurea,Eckl. & Zeyh. ex Meisn.,tro-32000376
Lachnaea axillaris,Meisn.,tro-32000377
Lachnaea burchellii,Meisn.,tro-32000378
Lachnaea capitata,(L.) Crantz,tro-32000380
Lachnaea diosmoides,Meisn.,tro-32000382
Lachnaea elsieae,Beyers,tro-50195363
Lachnaea ericoides,Meisn.,tro-32000387
Lachnaea eriocephala,L.,tro-32000388
Lachnaea filamentosa,Meisn.,tro-32000389
Lachnaea funicaulis,Schinz,tro-32000392
Lachnaea glomerata,Fourc.,tro-32000396
Lachnaea gracilis,Meisn.,tro-32000397
Lachnaea greytonensis,Beyers,tro-50196730
Lachnaea laniflora,(C.H. Wright) Bond,tro-32000398
Lachnaea leipoldtii,Beyers,tro-50225999
Lachnaea marlothii,Schltr.,tro-32000400
Lachnaea montana,Beyers,tro-50195366
Lachnaea naviculifolia,Compton,tro-32000402
Lachnaea nervosa,(Thunb.) Meisn.,tro-32000403
Lachnaea oliverorum,Beyers,tro-50196729
Lachnaea pedicellata,Beyers,tro-50226009
Lachnaea pudens,Beyers,tro-50214367
Lachnaea pusilla,Beyers,tro-50196731
Lachnaea rupestris,Beyers,tro-50226008
Lachnaea ruscifolia,Compton,tro-32000407
Lachnaea sociorum,Beyers,tro-50226004
Lachnaea uniflora,(L.) Crantz,tro-50315783
Lachnaea villosa,Beyers,tro-50214366
Lachnagrostis ammobia,Edgar,kew-421858
Lachnanthes caroliniana,(Lam.) Dandy,kew-251506
Lachnocaulon anceps,(Walter) Morong,kew-251510
Lachnocaulon minus,(Chapm.) Small,kew-251526
Lachnospermum fasciculatum,(Thunb.) Baill.,gcc-131061
Lachnostachys eriobotrya,(F.Muell.) Druce,kew-106742
Lachnostylis bilocularis,R.A.Dyer,kew-106755
Lacistema aggregatum,(P.J.Bergius) Rusby,kew-2348725
Lacmellea aculeata,(Ducke) Monach.,kew-106763
Lacmellea panamensis,(Woodson) Markgr.,kew-106779
Lactoris fernandeziana,Phil.,kew-2348746
Lactuca alpina,(L.) A.Gray,gcc-100549
Lactuca biennis,(Moench) Fernald,gcc-132331
Lactuca canadensis,L.,gcc-145286
Lactuca floridana,(L.) Gaertn.,gcc-100958
Lactuca hirsuta,Muhl. ex Nutt.,gcc-16822
Lactuca hispida,DC.,gcc-131317
Lactuca indica,L.,gcc-13786
Lactuca macrophylla,(Willd.) A.Gray,gcc-125006
Lactuca muralis,(L.) Gaertn.,gcc-116089
Lactuca perennis,L.,gcc-118579
Lactuca plumieri,(L.) Gren. & Godr.,gcc-127700
Lactuca saligna,L.,gcc-6645
Lactuca sativa,L.,gcc-89778
Lactuca serriola,L.,gcc-114649
Lactuca tatarica,(L.) C.A.Mey.,gcc-136895
Lactuca viminea,(L.) J.Presl & C.Presl,gcc-9159
Lactuca virosa,Habl.,gcc-12342
Lacunaria crenata,(Tul.) A.C.Sm.,kew-2493254
Lacunaria jenmanii,(Oliv.) Ducke,kew-2493259
Ladenbergia amazonensis,Ducke,kew-106821
Ladenbergia carua,(Wedd.) Standl.,kew-106828
Ladenbergia macrocarpa,(Vahl) Klotzsch,kew-106854
Ladenbergia oblongifolia,(Humb. ex Mutis) L.Andersson,kew-106863
Ladenbergia pavonii,(Lamb.) Standl.,kew-106868
Laelia anceps,Lindl.,kew-106897
Laelia autumnalis,(Lex.) Lindl.,kew-106912
Laelia furfuracea,Lindl.,kew-106974
Laelia lyonsii,(Lindl.) L.O.Williams,kew-107021
Laelia rosea,(Linden ex Lindl.) C.Schweinf.,kew-107059
Laelia rubescens,Lindl.,kew-107060
Laelia speciosa,(Kunth) Schltr.,kew-107072
Laelia splendida,(Schltr.) L.O.Williams,kew-107074
Laelia undulata,(Lindl.) L.O.Williams,kew-107085
Laennecia sophiifolia,(Kunth) G.L.Nesom,gcc-33833
Laetia americana,L.,tro-13200770
Laetia procera,(Poepp.) Eichler,tro-13200215
Laetia thamnia,L.,tro-13200513
Lafoensia acuminata,(Ruiz & Pav.) DC.,tro-19200200
Lafoensia punicifolia,DC.,kew-2354069
Lagarosiphon madagascariensis,Casp.,kew-308178
Lagarosiphon major,(Ridl.) Moss,kew-308179
Lagarosiphon muscoides,Harv.,kew-308180
Lagarostrobos franklinii,(Hook.f.) Quinn,kew-2494848
Lagascea helianthifolia,Kunth,gcc-29780
Lagenaria breviflora,(Benth.) Roberty,kew-2342913
Lagenaria siceraria,(Molina) Standl.,kew-2342950
Lagenaria sphaerica,(Sond.) Naudin,tro-9200414
Lagenophora stipitata,(Labill.) Druce,gcc-122160
Lagenophora strangulata,Colenso,gcc-83766
Lagerstroemia duperreana,Pierre ex Gagnep.,kew-2354026
Lagerstroemia indica,L.,kew-2354050
Lagerstroemia speciosa,(L.) Pers.,kew-2353907
Lagerstroemia tomentosa,C. Presl,tro-19200388
Lagerstroemia villosa,Wall. ex Kurz,tro-19200789
Laggera crispata,(Vahl) Hepper & J.R.I.Wood,gcc-49274
Laggera pterodonta,(DC.) Sch.Bip. ex Oliv.,gcc-23512
Lagochilus ilicifolius,Bunge ex Benth.,kew-107265
Lagoecia cuminoides,L.,kew-2340987
Lagophylla minor,(D.D.Keck) D.D.Keck,gcc-75551
Lagophylla ramosissima,Nutt.,gcc-31429
Lagotis brachystachya,Maxim.,tro-29208155
Lagotis kunawurensis,Rupr.,kew-2498273
Lagotis minor,(Willd.) Standl.,kew-2497793
Laguncularia racemosa,(L.) C.F.Gaertn.,kew-2338852
Lagurus ovatus,L.,kew-421920
Lamarckia aurea,(L.) Moench,kew-421929
Lambertia echinata,R.Br.,kew-2492037
Lambertia ericifolia,R.Br.,kew-2495109
Lambertia formosa,Sm.,kew-2495107
Lambertia inermis,R.Br.,kew-2492036
Lamium album,L.,kew-107372
Lamium amplexicaule,L.,kew-107386
Lamium galeobdolon,(L.) L.,kew-107452
Lamium garganicum,L.,kew-107458
Lamium maculatum,(L.) L.,kew-107516
Lamium purpureum,L.,kew-107573
Lamium tomentosum,Willd.,kew-107611
Lamourouxia rhinanthifolia,Kunth,tro-50149426
Lampranthus aduncus,N.E. Br.,tro-702125
Lampranthus bicolor,N.E. Br.,tro-702145
Lampranthus deltoides,(L.) Glen ex Wijnands,kew-2341962
Lampranthus falciformis,(Haw.) N.E.Br.,kew-2342600
Lampranthus filicaulis,N.E. Br.,tro-702229
Lampranthus sociorum,N.E. Br.,tro-702350
Lamprocapnos spectabilis,(L.) Fukuhara,kew-2494086
Lamprolobium fruticosum,Benth.,ild-31334
Lamprothyrsus peruvianus,Hitchc.,kew-421938
Lamyropappus schakaptaricus,(B.Fedtsch.) Knorr. & Tamamsch.,gcc-102734
Lanaria lanata,(L.) T.Durand & Schinz,kew-251718
Lancea tibetica,Hook. f. & Thomson,tro-29208208
Langloisia setosissima,(Torr. & A. Gray) Greene,tro-25800241
Lannea rivae,Sacleux,tro-1300918
Lannea schweinfurthii,Engl.,kew-2340744
Lannea welwitschii,(Hiern) Engl.,kew-2340792
Lansium parasiticum,(Osbeck) K.C.Sahni & Bennet,kew-2494222
Lantana camara,L.,kew-107934
Lantana horrida,Kunth,kew-108080
Lantana involucrata,L.,kew-108098
Lantana rugosa,Thunb.,kew-108255
Lantana trifolia,L.,kew-108312
Lapageria rosea,Ruiz & Pav.,kew-280757
Lapanthus duartei,(L.B.Sm.) Louzada & Versieux,kew-466427
Lapeirousia neglecta,Goldblatt,kew-323131
Laphangium affine,(D.Don) Tzvelev,gcc-31294
Laphangium luteoalbum,(L.) Tzvelev,gcc-32755
Lapiedra martinezii,Lag.,kew-280495
Lapithea gentianoides,(Elliott) Griseb.,tro-13801243
Laplacea portoricensis,Dyer,tro-31600170
Laportea canadensis,(L.) Wedd.,tro-33400017
Lappula barbata,(M.Bieb.) Gürke,kew-2344392
Lappula deflexa,(Wahlenb.) Garcke,kew-2343095
Lappula sessiliflora,Gürke,tro-4002307
Lappula squarrosa,(Retz.) Dumort.,kew-2342864
Lapsana communis,L.,gcc-43300
Lardizabala biternata,Ruiz & Pav.,kew-2348748
Laretia acaulis,(Cav.) Gillies & Hook.,tro-1701882
Larix decidua,Mill.,kew-2493921
Larix gmelinii,(Rupr.) Kuzen.,kew-2607679
Larix griffithii,Hook.f.,kew-2493925
Larix griffithii var. speciosa,(W.C.Cheng & Y.W.Law) Farjon,kew-2493943
Larix kaempferi,(Lamb.) Carrière,kew-2493964
Larix laricina,(Du Roi) K.Koch,kew-2493793
Larix mastersiana,Rehder & E.H.Wilson,kew-2493801
Larix occidentalis,Nutt.,kew-2493825
Larix potaninii,Batalin,kew-2493815
Larix sibirica,Ledeb.,kew-2493981
Larrea ameghinoi,Speg.,kew-2497200
Larrea cuneifolia,Cav.,tro-34600028
Larrea divaricata,Cav.,tro-34600002
Larrea nitida,Cav.,tro-34600029
Larrea tridentata,(Sessé & Moc. ex DC.) Coville,tro-34600049
Larsenaikia ochreata,(F.Muell.) Tirveng.,kew-108385
Laserpitium eliasii,Sennen & Pau,kew-2340904
Laserpitium hispidum,M.Bieb.,kew-2341606
Laserpitium latifolium,L.,kew-2341603
Laserpitium nitidum,Zanted.,kew-2341634
Laserpitium prutenicum,L.,kew-2341622
Laserpitium siler,L.,kew-2341529
Lasia spinosa,(L.) Thwaites,kew-108423
Lasiacis nigra,Davidse,kew-421978
Lasianthaea macrocephala,(Hook. & Arn.) K.M.Becker,gcc-13911
Lasianthus batangensis,K.Schum.,kew-108449
Lasianthus japonicus,Miq.,kew-108600
Lasianthus kilimandscharicus,K.Schum.,kew-108609
Lasianthus lanceolatus,(Griseb.) Urb.,kew-108625
Lasianthus pedunculatus,E.A.Bruce,kew-108706
Lasianthus strigosus,Wight,kew-108777
Lasiocroton bahamensis,Pax & K.Hoffm.,kew-108872
Lasiocroton macrophyllus,(Sw.) Griseb.,kew-108877
Lasiocroton microphyllus,(A.Rich.) Jestrow,kew-466456
Lasiodiscus mildbraedii,Engl.,tro-27500731
Lasiopogon glomerulatus,(Harv.) Hilliard,gcc-49310
Lasiospermum bipinnatum,(Thunb.) Druce,gcc-24795
Lasiospora hirsuta,(Gouan) Cass.,gcc-108947
Lasjia claudiensis,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,kew-2896466
Lasjia hildebrandii,(Steenis) P.H.Weston & A.R.Mast,kew-2896469
Lasjia whelanii,(F.M.Bailey) P.H.Weston & A.R.Mast,kew-2896470
Lasthenia californica,DC. ex Lindl.,gcc-49162
Lasthenia coronaria,(Nutt.) Ornduff,gcc-94146
Lasthenia glaberrima,DC.,gcc-131938
Lasthenia glabrata,Lindl.,gcc-128045
Lastreopsis decomposita,(R. Br.) Tindale,tro-26615584
Lastreopsis hispida,(Sw.) Tindale,tro-26624889
Latania loddigesii,Mart.,kew-108911
Latania verschaffeltii,Lem.,kew-108916
Lathraea squamaria,L.,kew-2497842
Lathyrus aphaca,L.,ild-7745
Lathyrus cicera,L.,ild-7747
Lathyrus clymenum,L.,ild-7748
Lathyrus digitatus,(M.Bieb.) Fiori,ild-8868
Lathyrus graminifolius,(S.Watson) T.G.White,ild-10844
Lathyrus heterophyllus,L.,ild-8872
Lathyrus hirsutus,L.,ild-7757
Lathyrus japonicus,Willd.,ild-8875
Lathyrus laevigatus,(Waldst. & Kit.) Gren.,ild-10206
Lathyrus lanszwertii,Kellogg,ild-19818
Lathyrus latifolius,L.,ild-7761
Lathyrus linifolius,(Reichard) Bassler,ild-7763
Lathyrus littoralis,(Torr. & A.Gray) Walp.,ild-19820
Lathyrus nevadensis,S.Watson,ild-10856
Lathyrus niger,(L.) Bernh.,ild-7767
Lathyrus nissolia,L.,ild-7769
Lathyrus ochrus,(L.) DC.,ild-7771
Lathyrus odoratus,L.,ild-7772
Lathyrus pallescens,(M.Bieb.) K.Koch,ild-8878
Lathyrus palustris,L.,ild-8879
Lathyrus pratensis,L.,ild-7773
Lathyrus rotundifolius,Willd.,ild-8884
Lathyrus sativus,L.,ild-7776
Lathyrus setifolius,L.,ild-7778
Lathyrus sphaericus,Retz.,ild-7779
Lathyrus splendens,Kellogg,ild-19831
Lathyrus subandinus,Phil.,ild-19832
Lathyrus sylvestris,L.,ild-8886
Lathyrus tingitanus,L.,ild-7781
Lathyrus tuberosus,L.,ild-8888
Lathyrus vernus,(L.) Bernh.,ild-8891
Lathyrus vestitus,Torr. & A.Gray,ild-19838
Latua pubiflora,(Griseb.) Baill.,tro-29603939
Laubertia contorta,(M.Martens & Galeotti) Woodson,kew-108941
Launaea arborescens,(Batt.) Murb.,gcc-14764
Launaea cornuta,(Hochst. ex Oliv. & Hiern) C.Jeffrey,gcc-34707
Launaea lanifera,Pau,gcc-96860
Launaea nudicaulis,(L.) Hook.f.,gcc-125560
Launaea rarifolia,(Oliv. & Hiern) Boulos,gcc-90134
Launaea sarmentosa,(Willd.) Sch.Bip. ex Kuntze,gcc-103503
Laurelia novae-zelandiae,A.Cunn.,kew-2494583
Laurelia sempervirens,Tul.,kew-2494581
Laureliopsis philippiana,(Looser) Schodde,tro-21200404
Laurembergia repens,(L.) P.J. Bergius,tro-15000076
Lauridia tetragona,(L. f.) R.H. Archer,tro-50268601
Laurophyllus capensis,Thunb.,tro-1300388
Laurus azorica,(Seub.) Franco,kew-2349402
Laurus nobilis,L.,kew-2349094
Lavandula angustifolia,Mill.,kew-108971
Lavandula bipinnata,(Roth) Kuntze,kew-108984
Lavandula lanata,Boiss.,kew-109032
Lavandula latifolia,Medik.,kew-109033
Lavandula multifida,L.,kew-109049
Lavandula stoechas,L.,kew-109094
Lavatera olbia,L.,kew-2494375
Lavatera punctata,All.,kew-2494188
Lavatera thuringiaca,L.,kew-2494206
Lavatera triloba,L.,kew-2494212
Lavatera trimestris,L.,kew-2494198
Lavoisiera cordata,Cogn. ex Glaz.,tro-50311907
Lawrencella rosea,Lindl.,gcc-6102
Lawsonia inermis,L.,kew-2353863
Layia carnosa,(Nutt.) Torr. & A.Gray,gcc-20723
Layia chrysanthemoides,(DC. ex DC.) A.Gray,gcc-135168
Layia glandulosa,(Hook.) Hook. & Arn.,gcc-86165
Layia heterotricha,(DC.) Hook. & Arn.,gcc-125144
Leandra dasytricha,(A. Gray) Cogn.,tro-50291426
Leandra dichotoma,(Pav. ex D. Don) Cogn.,tro-20302312
Leandra longicoma,Cogn.,tro-20300099
Leandra mexicana,(Naudin) Cogn.,tro-20300100
Leandra rufescens,(DC.) Cogn.,tro-20300101
Leandra secunda,(D. Don) Cogn.,tro-20302320
Leavenworthia alabamica,Rollins,tro-4100524
Leavenworthia crassa,Rollins,tro-4100527
Leavenworthia exigua,Rollins,tro-4100530
Leavenworthia torulosa,A. Gray,tro-4101320
Leavenworthia uniflora,(Michx.) Britton,tro-4101321
Lebeckia cytisoides,Thunb.,ild-6057
Lebeckia halenbergensis,Merxm. & A.Schreib.,ild-6065
Lebeckia multiflora,E.Mey.,ild-6081
Lebeckia psiloloba,Walp.,ild-6089
Lebeckia sericea,Thunb.,ild-6094
Lebetanthus myrsinites,(Lam.) Dusén,tro-12000003
Lebronnecia kokioides,Fosberg & Sachet,kew-2494195
