"species","Sample","treat","Order","feed","Order.y","size_mm","bm_name","a","b","biomass"
"ERPA","ERPA2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA2","C","ISOP","herb","ISOPODA",2,"ISOP",0.0101,2.844,0.0725188120939147
"ERPA","ERPA3","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ERPA","ERPA4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA4","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ERPA","ERPA4","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ERPA","ERPA5","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA5","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA5","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA5","T","LEPI","herb","LEPIDOPTERA",2,"LEPI",0.011,2.571,0.0653643285090765
"ERPA","ERPA5","T","LEPI","herb","LEPIDOPTERA",2,"LEPI",0.011,2.571,0.0653643285090765
"ERPA","ERPA6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ERPA","ERPA6","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ERPA","ERPA7","T","LEPI","herb","LEPIDOPTERA",2,"LEPI",0.011,2.571,0.0653643285090765
"ERPA","ERPA7","T","THYS","herb","THYSANURA",2,"THYS",0.0071,2.537,0.0412070427024907
"ISME","ISME1","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ISME","ISME10","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"ISME","ISME12","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ISME","ISME13","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME13","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME2","T","ARCH","herb","ARCHAEOGNATHA",2,"THYS",0.0071,2.537,0.0412070427024907
"ISME","ISME2","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME2","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME2","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"ISME","ISME3","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"ISME","ISME3","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"ISME","ISME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME5","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"ISME","ISME6","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ISME","ISME6","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ISME","ISME6","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME6","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME6","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"ISME","ISME8","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ISME","ISME8","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"ISME","ISME9","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME9","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME9","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"ISME","ISME9","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL1","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL10","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"LUAL","LUAL11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL11","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL12","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL12","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL13","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL2","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"LUAL","LUAL4","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL5","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL5","C","PSOC","herb","PSOCOPTERA",2,"PSOC",0.0425,1.637,0.132182826100035
"LUAL","LUAL5","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"LUAL","LUAL5","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"LUAL","LUAL7","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL7","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"LUAL","LUAL8","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"LUAL","LUAL9","C","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"LUAL","LUAL9","C","PSOC","herb","PSOCOPTERA",2,"PSOC",0.0425,1.637,0.132182826100035
"LUAL","LUAL9","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"LUAL","LUAL9","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP1","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAAP","SAAP1","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP10","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAAP","SAAP10","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP11","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP12","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP2","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP3","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAAP","SAAP3","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"SAAP","SAAP3","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP5","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP5","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP5","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP6","C","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP7","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME1","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME1","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME10","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"SAME","SAME10","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME11","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME11","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME12","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME12","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME12","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME12","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME14","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME14","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME14","T","DIPT","herb","DIPTERA",2,"DIPT",0.0312,2.392,0.163763964573077
"SAME","SAME14","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME2","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME3","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME3","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME3","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME4","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME4","T","HYME","herb","HETEROPTERA",2,"HYME",0.1636,1.9,0.610576789661687
"SAME","SAME5","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME5","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME5","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME5","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME6","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME6","C","PSOC","herb","PSOCOPTERA",2,"PSOC",0.0425,1.637,0.132182826100035
"SAME","SAME7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME7","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME7","T","COLE","herb","COLEOPTERA",2,"COLE",0.041,2.64,0.255565982128644
"SAME","SAME7","T","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"SAME","SAME8","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCH",0.0548,2.354,0.280159380414109
"SAME","SAME8","C","PSOC","herb","PSOCOPTERA",2,"PSOC",0.0425,1.637,0.132182826100035
"SAME","SAME9","C","STER","herb","STERNORRHYNCHA",2,"STER",0.0598,1.724,0.197549937452624
"ARCA","ARCA1","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA1","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA1","C","DIPT","herb","DIPTERA",2.5,"DIPT",0.0312,2.392,0.279271806788325
"ARCA","ARCA10","C","ARCH","herb","ARCHAEOGNATHA",2.5,"THYS",0.0071,2.537,0.0725825380963624
"ARCA","ARCA10","C","ARCH","herb","ARCHAEOGNATHA",2.5,"THYS",0.0071,2.537,0.0725825380963624
"ARCA","ARCA10","C","COLE","herb","COLEOPTERA",2.5,"COLE",0.041,2.64,0.460622851607852
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2.5,"STER",0.0598,1.724,0.29023498347159
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA2","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA3","T","ARCH","herb","ARCHAEOGNATHA",2.5,"THYS",0.0071,2.537,0.0725825380963624
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA4","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA4","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA4","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA4","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA6","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA6","T","PSOC","herb","PSOCOPTERA",2.5,"PSOC",0.0425,1.637,0.190465676791078
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",2.5,"AUCH",0.0548,2.354,0.473730491561011
"ARCA","ARCA8","C","ORTH","herb","ORTHOPTERA",2.5,"ORTH",0.0255,2.637,0.285698515186617
"ARCA","ARCA8","C","PSOC","herb","PSOCOPTERA",2.5,"PSOC",0.0425,1.637,0.190465676791078
